step	train/accuracy
1264	0.9562281966209412
1265	0.9562616348266602
1266	0.9562961459159851
1267	0.956328272819519
1268	0.956362247467041
1269	0.9563950300216675
1270	0.956426203250885
1271	0.9564598798751831
1272	0.9564908146858215
1273	0.9565224647521973
1274	0.9565535187721252
1275	0.9565868973731995
1276	0.9566125869750977
1277	0.9566426873207092
1278	0.956670880317688
1279	0.956699013710022
1280	0.9567300081253052
1281	0.9567602872848511
1282	0.9567904472351074
1283	0.9568204879760742
1284	0.956849992275238
1285	0.9568785429000854
1286	0.9569088220596313
1287	0.9569361209869385
1288	0.9569689631462097
1289	0.9570006728172302
1290	0.9570327401161194
1291	0.9570643305778503
1292	0.9570936560630798
1293	0.957123339176178
1294	0.9571558833122253
1295	0.9571857452392578
1296	0.9572160243988037
1297	0.9572477340698242
1298	0.957279622554779
1299	0.9573107957839966
1300	0.9573377966880798
1301	0.9573694467544556
1302	0.9574007391929626
1303	0.9574323892593384
1304	0.9574644565582275
1305	0.957495391368866
1306	0.9575268030166626
1307	0.9575583338737488
1308	0.9575902819633484
1309	0.9576221108436584
1310	0.9576533436775208
1311	0.9576828479766846
1312	0.9577118754386902
1313	0.9577414393424988
1314	0.9577731490135193
1315	0.9578028917312622
1316	0.9578331112861633
1317	0.9578636288642883
1318	0.9578949809074402
1319	0.9579238295555115
1320	0.9579552412033081
1321	0.9579837322235107
1322	0.9580144286155701
1323	0.9580432176589966
1324	0.9580724239349365
1325	0.9581006765365601
1326	0.958130419254303
1327	0.958160400390625
1328	0.9581908583641052
1329	0.9582196474075317
1330	0.9582504630088806
1331	0.9582811594009399
1332	0.958311915397644
1333	0.9583414196968079
1334	0.9583711624145508
1335	0.9584009647369385
1336	0.9584311842918396
1337	0.9584605097770691
1338	0.9584895372390747
1339	0.9585186839103699
1340	0.9585496187210083
1341	0.958579957485199
1342	0.958608865737915
1343	0.9586396813392639
1344	0.9586663842201233
1345	0.9586959481239319
1346	0.9587261080741882
1347	0.958755612373352
1348	0.9587852358818054
1349	0.9588125944137573
1350	0.9588401913642883
1351	0.9588705897331238
1352	0.9588981866836548
1353	0.9589259624481201
1354	0.9589551687240601
1355	0.958985447883606
1356	0.9590147733688354
1357	0.9590427875518799
1358	0.9590706825256348
1359	0.9591002464294434
1360	0.9591302871704102
1361	0.9591575264930725
1362	0.9591847062110901
1363	0.9592133164405823
1364	0.9592431783676147
1365	0.9592716097831726
1366	0.9592989087104797
1367	0.959327757358551
1368	0.9593543410301208
1369	0.9593817591667175
1370	0.9594081044197083
1371	0.9594343900680542
1372	0.9594634175300598
1373	0.9594914317131042
1374	0.9595203399658203
1375	0.9595491290092468
1376	0.9595765471458435
1377	0.9596043825149536
1378	0.9596323370933533
1379	0.9596585035324097
1380	0.9596866369247437
1381	0.9597158432006836
1382	0.9597433805465698
1383	0.959769606590271
1384	0.9597976803779602
1385	0.9598267078399658
1386	0.9598540663719177
1387	0.9598810076713562
1388	0.9599085450172424
1389	0.9599364995956421
1390	0.9599639177322388
1391	0.9599910974502563
1392	0.9600198268890381
1393	0.9600465893745422
1394	0.9600732922554016
1395	0.9600991606712341
1396	0.9601235389709473
1397	0.9601462483406067
1398	0.9601719975471497
1399	0.9601999521255493
1400	0.9602267146110535
1401	0.9602532386779785
1402	0.9602775573730469
1403	0.9603038430213928
1404	0.9603283405303955
1405	0.9603551030158997
1406	0.9603806138038635
1407	0.9604063630104065
1408	0.960432231426239
1409	0.9604592323303223
1410	0.9604851007461548
1411	0.9605111479759216
1412	0.9605385661125183
1413	0.9605655670166016
1414	0.9605929255485535
1415	0.9606198072433472
1416	0.9606457352638245
1417	0.9606719017028809
1418	0.9606996178627014
1419	0.9607238173484802
1420	0.9607453346252441
1421	0.9607691764831543
1422	0.9607937335968018
1423	0.9608169794082642
1424	0.9608380198478699
1425	0.9608613848686218
1426	0.9608860611915588
1427	0.9609128832817078
1428	0.9609391093254089
1429	0.9609619379043579
1430	0.9609881043434143
1431	0.9610098004341125
1432	0.9610329866409302
1433	0.9610576033592224
1434	0.9610814452171326
1435	0.9611040949821472
1436	0.9611279368400574
1437	0.9611495733261108
1438	0.9611734747886658
1439	0.9611982703208923
1440	0.9612222909927368
1441	0.9612368941307068
1442	0.9612534642219543
1443	0.961276650428772
1444	0.9612951874732971
1445	0.9613156914710999
1446	0.961338222026825
1447	0.9613639116287231
1448	0.9613862037658691
1449	0.9614109396934509
1450	0.9614360332489014
1451	0.9614596366882324
1452	0.9614826440811157
1453	0.9615076184272766
1454	0.9615330100059509
1455	0.9615569114685059
1456	0.9615804553031921
1457	0.9616042971611023
1458	0.9616286754608154
1459	0.9616533517837524
1460	0.9616779685020447
1461	0.9617020487785339
1462	0.9617276787757874
1463	0.9617533087730408
1464	0.9617779850959778
1465	0.9618024826049805
1466	0.9618276357650757
1467	0.9618489742279053
1468	0.9618724584579468
1469	0.9618968963623047
1470	0.9619216918945312
1471	0.9619447588920593
1472	0.9619684219360352
1473	0.9619923830032349
1474	0.9620176553726196
1475	0.9620420336723328
1476	0.9620662927627563
1477	0.9620891809463501
1478	0.9621137976646423
1479	0.9621352553367615
1480	0.9621603488922119
1481	0.962184488773346
1482	0.9622079133987427
1483	0.9622324109077454
1484	0.9622567892074585
1485	0.9622811079025269
1486	0.9623039364814758
1487	0.9623284339904785
1488	0.9623525142669678
1489	0.9623752236366272
1490	0.9623981714248657
1491	0.9624204039573669
1492	0.9624456167221069
1493	0.9624667167663574
1494	0.9624913334846497
1495	0.9625135064125061
1496	0.9625381231307983
1497	0.9625610709190369
1498	0.9625833630561829
1499	0.9626054167747498
1500	0.9626290202140808
1501	0.9626502990722656
1502	0.9626739621162415
1503	0.96269690990448
1504	0.9627197980880737
1505	0.9627436995506287
1506	0.9627671837806702
1507	0.9627900719642639
1508	0.9628138542175293
1509	0.9628352522850037
1510	0.9628589749336243
1511	0.9628812074661255
1512	0.9629047513008118
1513	0.962925136089325
1514	0.9629487991333008
1515	0.9629732370376587
1516	0.9629945755004883
1517	0.9630143046379089
1518	0.9630369544029236
1519	0.9630597829818726
1520	0.9630827307701111
1521	0.9631065130233765
1522	0.9631299376487732
1523	0.9631509184837341
1524	0.9631751179695129
1525	0.9631972908973694
1526	0.9632205367088318
1527	0.963244616985321
1528	0.9632681608200073
1529	0.9632921814918518
1530	0.9633153676986694
1531	0.9633389115333557
1532	0.9633606672286987
1533	0.9633820652961731
1534	0.963405966758728
1535	0.9634277820587158
1536	0.963451087474823
1537	0.9634724855422974
1538	0.963493287563324
1539	0.9635146260261536
1540	0.9635364413261414
1541	0.9635571837425232
1542	0.963580310344696
1543	0.9636020064353943
1544	0.9636228680610657
1545	0.963646411895752
1546	0.9636673331260681
1547	0.963689923286438
1548	0.9637113809585571
1549	0.9637326002120972
1550	0.9637514352798462
1551	0.9637730121612549
1552	0.9637941718101501
1553	0.9638160467147827
1554	0.9638379812240601
1555	0.963860273361206
1556	0.9638815522193909
1557	0.9639025926589966
1558	0.9639241695404053
1559	0.9639441967010498
1560	0.9639667868614197
1561	0.9639869332313538
1562	0.9640094637870789
1563	0.9640303254127502
1564	0.9640532732009888
1565	0.964073657989502
1566	0.964096188545227
1567	0.9641178846359253
1568	0.9641398787498474
1569	0.9641610383987427
1570	0.964181661605835
1571	0.964202344417572
1572	0.964224636554718
1573	0.9642473459243774
1574	0.9642695784568787
1575	0.9642894864082336
1576	0.9643112421035767
1577	0.964331328868866
1578	0.9643534421920776
1579	0.9643736481666565
1580	0.9643957018852234
1581	0.9644181728363037
1582	0.9644391536712646
1583	0.9644607305526733
1584	0.9644810557365417
1585	0.9645031094551086
1586	0.9645242094993591
1587	0.9645439386367798
1588	0.9645652770996094
1589	0.9645875692367554
1590	0.9646080732345581
1591	0.9646298289299011
1592	0.9646497964859009
1593	0.9646710753440857
1594	0.9646923542022705
1595	0.9647114276885986
1596	0.9647303819656372
1597	0.9647517204284668
1598	0.9647718071937561
1599	0.9647930264472961
1600	0.9648123383522034
1601	0.9648322463035583
1602	0.9648513793945312
1603	0.9648711681365967
1604	0.9648913741111755
1605	0.964911162853241
1606	0.9649319648742676
1607	0.9649524688720703
1608	0.9649738073348999
1609	0.9649955630302429
1610	0.9650154709815979
1611	0.9650363326072693
1612	0.9650567173957825
1613	0.9650755524635315
1614	0.9650954008102417
1615	0.9651150703430176
1616	0.9651355147361755
1617	0.9651542901992798
1618	0.9651753306388855
1619	0.9651951193809509
1620	0.9652165770530701
1621	0.9652365446090698
1622	0.9652550220489502
1623	0.9652760028839111
1624	0.965295672416687
1625	0.965315580368042
1626	0.9653360843658447
1627	0.9653547406196594
1628	0.9653760194778442
1629	0.9653955101966858
1630	0.9654163122177124
1631	0.9654359221458435
1632	0.9654508829116821
1633	0.9654720425605774
1634	0.9654918313026428
1635	0.9655115604400635
1636	0.9655321836471558
1637	0.9655523300170898
1638	0.9655707478523254
1639	0.9655904769897461
1640	0.9656097292900085
1641	0.965630292892456
1642	0.9656491875648499
1643	0.9656689167022705
1644	0.965688169002533
1645	0.9657086133956909
1646	0.9657281041145325
1647	0.9657460451126099
1648	0.9657649397850037
1649	0.9657852649688721
1650	0.9658050537109375
1651	0.9658253192901611
1652	0.9658451080322266
