step	train/loss
1312	1.533720850944519
1313	1.532560110092163
1314	1.531398057937622
1315	1.5302399396896362
1316	1.5290827751159668
1317	1.527924656867981
1318	1.5267690420150757
1319	1.525618314743042
1320	1.5244656801223755
1321	1.523324728012085
1322	1.5221765041351318
1323	1.5210403203964233
1324	1.519898533821106
1325	1.5187658071517944
1326	1.517627239227295
1327	1.5164896249771118
1328	1.515351414680481
1329	1.5142178535461426
1330	1.5130829811096191
1331	1.5119497776031494
1332	1.510819911956787
1333	1.5096948146820068
1334	1.508568286895752
1335	1.507444143295288
1336	1.5063189268112183
1337	1.5051969289779663
1338	1.5040794610977173
1339	1.5029627084732056
1340	1.5018423795700073
1341	1.5007256269454956
1342	1.4996150732040405
1343	1.4985004663467407
1344	1.497395634651184
1345	1.4962857961654663
1346	1.4951770305633545
1347	1.4940710067749023
1348	1.492966651916504
1349	1.4918702840805054
1350	1.4907722473144531
1351	1.4896697998046875
1352	1.4885748624801636
1353	1.4874807596206665
1354	1.4863853454589844
1355	1.4852896928787231
1356	1.4841982126235962
1357	1.483114242553711
1358	1.4820274114608765
1359	1.4809410572052002
1360	1.4798537492752075
1361	1.4787743091583252
1362	1.4776954650878906
1363	1.4766151905059814
1364	1.4755345582962036
1365	1.4744603633880615
1366	1.4733877182006836
1367	1.4723169803619385
1368	1.4712496995925903
1369	1.4701805114746094
1370	1.4691165685653687
1371	1.468051552772522
1372	1.4669843912124634
1373	1.4659219980239868
1374	1.464858889579773
1375	1.4637962579727173
1376	1.4627399444580078
1377	1.4616825580596924
1378	1.4606276750564575
1379	1.4595775604248047
1380	1.45852530002594
1381	1.4574710130691528
1382	1.456421136856079
1383	1.4553751945495605
1384	1.4543266296386719
1385	1.4532779455184937
1386	1.4522331953048706
1387	1.45119047164917
1388	1.450149655342102
1389	1.4491093158721924
1390	1.448071002960205
1391	1.447035789489746
1392	1.4459984302520752
1393	1.4449653625488281
1394	1.4439374208450317
1395	1.4429103136062622
1396	1.441890001296997
1397	1.440872073173523
1398	1.4398472309112549
1399	1.438820481300354
1400	1.4377973079681396
1401	1.4367767572402954
1402	1.43576180934906
1403	1.4347445964813232
1404	1.4337307214736938
1405	1.4327154159545898
1406	1.4317023754119873
1407	1.4306914806365967
1408	1.4296835660934448
1409	1.4286741018295288
1410	1.4276654720306396
1411	1.4266602993011475
1412	1.425653338432312
1413	1.4246488809585571
1414	1.423643708229065
1415	1.4226431846618652
1416	1.421642541885376
1417	1.4206432104110718
1418	1.4196436405181885
1419	1.4186562299728394
1420	1.4176734685897827
1421	1.4166892766952515
1422	1.4157004356384277
1423	1.4147264957427979
1424	1.413751244544983
1425	1.412775993347168
1426	1.4117945432662964
1427	1.4108086824417114
1428	1.4098260402679443
1429	1.4088515043258667
1430	1.4078701734542847
1431	1.4069024324417114
1432	1.405930995941162
1433	1.4049606323242188
1434	1.4039887189865112
1435	1.403025507926941
1436	1.4020578861236572
1437	1.4010988473892212
1438	1.4001327753067017
1439	1.3991661071777344
1440	1.398206353187561
1441	1.3972673416137695
1442	1.3963265419006348
1443	1.3953742980957031
1444	1.3944340944290161
1445	1.3934860229492188
1446	1.3925349712371826
1447	1.3915810585021973
1448	1.390631914138794
1449	1.3896769285202026
1450	1.3887267112731934
1451	1.3877804279327393
1452	1.3868356943130493
1453	1.3858885765075684
1454	1.3849411010742188
1455	1.383998990058899
1456	1.3830571174621582
1457	1.3821167945861816
1458	1.3811746835708618
1459	1.3802335262298584
1460	1.3792952299118042
1461	1.3783584833145142
1462	1.377418041229248
1463	1.3764808177947998
1464	1.3755457401275635
1465	1.3746123313903809
1466	1.3736785650253296
1467	1.3727519512176514
1468	1.3718256950378418
1469	1.370896577835083
1470	1.3699674606323242
1471	1.3690500259399414
1472	1.3681297302246094
1473	1.367206335067749
1474	1.366281509399414
1475	1.365360140800476
1476	1.364439845085144
1477	1.3635257482528687
1478	1.3626065254211426
1479	1.361699104309082
1480	1.3607832193374634
1481	1.359871506690979
1482	1.358962059020996
1483	1.358049988746643
1484	1.3571398258209229
1485	1.356229305267334
1486	1.35532546043396
1487	1.3544172048568726
1488	1.3535115718841553
1489	1.3526115417480469
1490	1.3517097234725952
1491	1.3508135080337524
1492	1.3499096632003784
1493	1.349015474319458
1494	1.3481159210205078
1495	1.3472208976745605
1496	1.3463224172592163
1497	1.345428228378296
1498	1.3445360660552979
1499	1.3436487913131714
1500	1.3427587747573853
1501	1.3418728113174438
1502	1.3409841060638428
1503	1.3400983810424805
1504	1.339211344718933
1505	1.3383266925811768
1506	1.3374426364898682
1507	1.3365614414215088
1508	1.3356791734695435
1509	1.3348039388656616
1510	1.3339228630065918
1511	1.3330471515655518
1512	1.3321713209152222
1513	1.3312996625900269
1514	1.3304243087768555
1515	1.3295480012893677
1516	1.328677773475647
1517	1.3278160095214844
1518	1.3269490003585815
1519	1.3260794878005981
1520	1.3252116441726685
1521	1.3243440389633179
1522	1.3234788179397583
1523	1.3226182460784912
1524	1.321751594543457
1525	1.320889949798584
1526	1.320027232170105
1527	1.3191637992858887
1528	1.3183029890060425
1529	1.3174420595169067
1530	1.3165857791900635
1531	1.3157292604446411
1532	1.314880132675171
1533	1.3140307664871216
1534	1.3131756782531738
1535	1.312325119972229
1536	1.3114724159240723
1537	1.3106257915496826
1538	1.3097813129425049
1539	1.3089443445205688
1540	1.308100700378418
1541	1.3072607517242432
1542	1.3064162731170654
1543	1.3055732250213623
1544	1.3047339916229248
1545	1.3038904666900635
1546	1.3030520677566528
1547	1.3022129535675049
1548	1.301377773284912
1549	1.3005472421646118
1550	1.2997207641601562
1551	1.2988872528076172
1552	1.2980607748031616
1553	1.2972283363342285
1554	1.2963981628417969
1555	1.2955708503723145
1556	1.2947452068328857
1557	1.293920874595642
1558	1.2930947542190552
1559	1.2922724485397339
1560	1.291447401046753
1561	1.2906299829483032
1562	1.2898062467575073
1563	1.2889879941940308
1564	1.2881649732589722
1565	1.2873523235321045
1566	1.2865313291549683
1567	1.2857141494750977
1568	1.2848974466323853
1569	1.2840834856033325
1570	1.2832728624343872
1571	1.2824634313583374
1572	1.2816492319107056
1573	1.280835747718811
1574	1.2800252437591553
1575	1.2792198657989502
1576	1.278412103652954
1577	1.2776074409484863
1578	1.2768008708953857
1579	1.2759984731674194
1580	1.275193214416504
1581	1.2743873596191406
1582	1.273586630821228
1583	1.2727841138839722
1584	1.271988034248352
1585	1.271188497543335
1586	1.2703897953033447
1587	1.2696022987365723
1588	1.2688052654266357
1589	1.2680095434188843
1590	1.2672163248062134
1591	1.266421914100647
1592	1.265633225440979
1593	1.2648427486419678
1594	1.264051914215088
1595	1.2632685899734497
1596	1.262485384941101
1597	1.261698842048645
1598	1.26091468334198
1599	1.2601289749145508
1600	1.2593488693237305
1601	1.258567214012146
1602	1.2577909231185913
1603	1.257013201713562
1604	1.2562328577041626
1605	1.2554539442062378
1606	1.2546775341033936
1607	1.2539016008377075
1608	1.2531250715255737
1609	1.2523471117019653
1610	1.2515734434127808
1611	1.2507994174957275
1612	1.2500278949737549
1613	1.2492610216140747
1614	1.2484909296035767
1615	1.2477242946624756
1616	1.2469568252563477
1617	1.2461934089660645
1618	1.245425820350647
1619	1.2446613311767578
1620	1.2438942193984985
1621	1.243130087852478
1622	1.2423700094223022
1623	1.2416080236434937
1624	1.2408483028411865
1625	1.240087628364563
1626	1.2393287420272827
1627	1.2385746240615845
1628	1.237815022468567
1629	1.2370604276657104
1630	1.2363039255142212
1631	1.23555326461792
1632	1.2348136901855469
1633	1.2340583801269531
1634	1.2333078384399414
1635	1.2325592041015625
1636	1.2318077087402344
1637	1.231058955192566
1638	1.2303154468536377
1639	1.2295691967010498
1640	1.2288246154785156
1641	1.228079080581665
1642	1.2273356914520264
1643	1.226591944694519
1644	1.225849986076355
1645	1.2251083850860596
1646	1.2243679761886597
1647	1.223629355430603
1648	1.2228928804397583
1649	1.2221523523330688
1650	1.2214168310165405
1651	1.2206794023513794
1652	1.219946265220642
